protocol,domain_name,address,long_url,having_@_symbol,redirection_//_symbol,prefix_suffix_seperation,sub_domains,having_ip_address,shortening_service,https_token,abnormal_url,domain_registration_length,age_of_domain,dns_record,statistical_report
http,www.mdesoft.com,home_eng.htm,0,0,0,0,0,0,1,1,1,1,1,1,1
http,contactplus.com,products/freestuff/task.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.cotton100.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.inklineglobal.org,products/vdp/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.sharewaresolutions.com,html/calendar.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.amfsoftware.com,windows/amfpim.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.idealcs.com,calendar/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.zabaware.com,assistant/index.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,compunac.homestead.com,index.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.calendarmine.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.hammersoftware.com,calendar.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.calendarscope.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.zb2000.com,acecalendar.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.daansystems.com,daancalendar/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,hotshift.tripod.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.twesley.com,~shiftcal/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.naturcalendar.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.calnique.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.wallpaper-calendar.com,,0,0,0,1,0,0,0,1,1,1,1,1,1
http,www.vaxtech.com,birthday-reminder.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.srosoftware.com,sro_bc.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.cm-soft.net,index1.html,0,0,0,1,0,0,0,1,1,1,1,1,1
http,www.ecrew.org,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.softshape.com,cham/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.dummysoftware.com,clockdummy.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.cheqsoft.com,timesown.html,0,0,0,0,0,0,1,1,1,1,1,1,1
http,www.uk-software.com,speakingclock.htm,0,0,0,1,0,0,0,1,1,1,1,1,1
http,www.dillobits.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,ourworld.compuserve.com,homepages/anithmi/cyclocke.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.atomtime.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.mtnsys.com,pages/atomicclock.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.paraben.com,html/clock2.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.kaska.demon.co.uk,,0,0,0,0,1,0,0,1,1,1,1,1,1
http,www.nestersoft.com,timeleft/,0,0,0,0,0,0,1,1,1,1,1,1,1
http,www.chemware.co.nz,tic.htm,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.blueprintsoftwareworks.com,atomsync/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.hoursandminutes.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.hiclock.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.springcreeksoftware.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,timerecorder.51.net,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.rayslab.com,atomic_clock/atomic_clock.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.info-pack.com,datetray/,0,0,0,1,0,0,0,1,1,1,1,1,1
http,www.lux-aeterna.com,clock/,0,0,0,1,0,0,0,1,1,1,1,1,1
http,www.enins.com,timesled/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.acutesoftware.com.au,timer.html,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.timeutilites.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.nehuenmultimedia.com.ar,html/atomic_clock.html,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.softdemon.com,clock/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.timezonesforpcs.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.xnotestopwatch.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,visualversion.com,timebuddy/index.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.rpoint.com,pp/alarm-pro.aspx,0,0,0,0,0,0,1,1,1,1,1,1,1
http,www.lmhsoft.com,timesync/,0,0,0,0,0,0,1,1,1,1,1,1,1
http,www.vioio.com,mp3alarmclock.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,littlemulticlock.com,littlemulticlock/files/littlemulticlock.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.shelltoys.com,speaking_clock/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.basta.com,prodhoras.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.elprime.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.atsync.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.12noon.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.talkingtimekeeper.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.thecountdownclock.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.softros-tools.com,,0,0,0,1,0,0,0,1,1,1,1,1,1
http,www.saythetime.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.utech.net.au,index.php?option=com_content&amp;task=category&amp;sectionid=1&amp;id=1&amp;itemid=50,1,0,0,0,2,0,0,1,1,1,1,1,1
http,www.loginor.qc.ca,index_e.html,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.azzcardfile.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.mxac.com.au,dragonfly.htm,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.tgslabs.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.gammadyne.com,sb.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.encodeteam.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.msdsoft.com,agenda/eng/index.htm,0,0,0,0,0,0,1,1,1,1,1,1,1
http,www.inklineglobal.org,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.neverforget.com,,0,0,0,0,0,0,1,1,1,1,1,1,1
http,www.cyber-matrix.com,prosched.html,0,0,0,1,0,0,1,1,1,1,1,1,1
http,www.1soft.com,aandb.html,0,0,0,0,0,0,1,1,1,1,1,1,1
http,www.ezoutliner.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.xreminder.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.inklineglobal.com,products/vdp/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.wjjsoft.com,,0,0,0,0,0,0,1,1,1,1,1,1,1
http,www.personalmicrocosms.com,html/32bit.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.pollensoftware.com,task-o-matic/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.angelfire.com,ia/anniversary/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.bitsmithsoft.com,,0,0,0,0,0,0,1,1,1,1,1,1,1
http,www.mynotescenter.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.csoftlab.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.cancellieri.org,pmo_index.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,softnote.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.denverresearch.com,pim/home.shtml,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.jsoftconsulting.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.cancellieri.org,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.winpim.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.cancellieri.org,apim_index.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.freedomsoftware.net,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.joels-journal.com,,0,0,0,1,0,0,0,1,1,1,1,1,1
http,www.pimone.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.angelicsoftware.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.freedomsoftware.net,notebook.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.geocities.com,angelicangelsnf/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,home.insightbb.com,~bastshaman/index.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.bedoroses.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.angelfire.com,ms/brikalacy/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,castleglen.homestead.com,intro.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,catnipkids.homestead.com,cattery.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.geocities.com,demiaracats/cattery.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.geocities.com,himalayancats2000/index.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,everdreamhimalayan.tripod.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.fancyfriends.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.geocities.com,fluffydreamscatteryca/index.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.furpleasure.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,godzanointed4him.homestead.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.geocities.com,himicats/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.itikat.com,,0,0,0,0,0,0,1,1,1,1,1,1,1
http,www.geocities.com,labonita_persians/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.leclubfur.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.geocities.com,luvhavencats/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,sulebrity.homestead.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.geocities.com,sunnylakes/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,home19.inet.tele.dk,teahs/,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.tinyjewels.homestead.com,index.html,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.whisperwoodcats.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.yewcats.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.geocities.com,milhorn2002/index.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.pawsandpurrscattery.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,home.earthlink.net,~sandypaws/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,playwickeycats.com,index.shtml#top,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.ristokat.com,,0,0,0,0,0,0,1,1,1,1,1,1,1
http,www.catteryrow.com,pacificpurr/index.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.geocities.com,paisleypaws/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,radzacatz.homestead.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.members.tripod.com,izshe/,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.sunstreamcats.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.himmikatz.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.geocities.com,fuzzy_britches1/fuzzybritches.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.ma-liakatz.com,,0,0,0,1,0,0,0,1,1,1,1,1,1
http,www.ieasysite.com,sunshinezzz,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.pointedpurrs.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.geocities.com,kitties2luv/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.geocities.com,angelpawscattery2003/index.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.geocities.com,sunnybrookkittens/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.geocities.com,heavenlymews/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.purfectkittypersians.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.geocities.com,maxnkoko/index.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.grovewoodcats.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.lechatpaws.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,kisancats.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.lakehyco.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,webpages.charter.net,sassipurrs/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,rumscott.homestead.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,sunshinezzz.ieasysite.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.ozemail.com.au,~ebunny,0,0,0,0,2,0,0,1,1,1,1,1,1
http,planeta.terra.com.br,lazer/gatilmiragem,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.blazestar.com.br,,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.himalayan.org,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.geocities.com,area51/dreamworld/9882/index.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.cfainc.org,breeds/profiles/persian-him.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.aaceinc.org,pages/breeds/him.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,p.webring.com,hub?ring=himi,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.cfainc.org,breeds/profiles/japanese.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.breedlist.com,japanese-bobtail-breeders.html,0,0,0,0,0,0,1,1,1,1,1,1,1
http,www.japanesebobtails.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.cfainc.org,breeds/profiles/articles/japanese.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.fanciers.com,breed-faqs/japanese-bobtail-faq.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.catchicats.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.kiddlyn.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.angelfire.com,il3/jakoi/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.sailbourne.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.janipurr.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.geocities.com,kurisumasu_jbt/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,members.shaw.ca,jbobtails/index.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.solstans.co.uk,,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.goutokuji.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~video/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,learn.uvm.edu,focus/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~gradcoll/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,academics/?page=grad.html&amp;sm=gm.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~histpres,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~biomed/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~cnhs/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.bsad.uvm.edu,,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.uvm.edu,~envprog/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,snr/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,snr/?page=master_phd_info/snr_doctor.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,snr/?page=undergrads/enviro_sciences.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,snr/?page=undergrads/forestry.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,snr/?page=undergrads/natural_res.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,snr/?page=undergrads/rec_management.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,snr/?page=undergrads/wlfbio.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~dceweb/lane/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~sacon/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~ncow/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,events/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~uvmcts/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~fleming/index.php?category=events&amp;page=events,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~jdavison/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~sjc/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.emba.uvm.edu,~archdeac/,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.uvm.edu,~jleonard/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.emba.uvm.edu,~read/,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.uvm.edu,~rullrich/first.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.emba.uvm.edu,~mirchand/,0,0,0,0,2,0,0,1,1,1,1,1,1
http,mansfield.emba.uvm.edu,~douglas/,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.emba.uvm.edu,~rcrouse/,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.uvm.edu,~dbarring/home.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.emba.uvm.edu,~dinitz/,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.emba.uvm.edu,~dben/,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.emba.uvm.edu,~burgmeie/,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.emba.uvm.edu,~cooke/,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.emba.uvm.edu,~puterbau/,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.emba.uvm.edu,~wilson/,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.uvm.edu,~dguber/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.emba.uvm.edu,~snapp/,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.uvm.edu,~hag/personal/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~lizzo/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~der/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~jdion/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~dmatthew/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,academics/catalogue2006-07/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,optimization.asu.edu,~xue/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,universitycommunications.uvm.edu,spring2001/webreleaseonunionpetitionresponse.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.unitedacademics.org,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,voyager.uvm.edu,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,whale/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~fleming/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,library.uvm.edu,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,library.uvm.edu,dana/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,perkins/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~pmrc/pmrccam.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,universitycommunications.uvm.edu,tour/?page=buildings,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~pmrc/sugarcam.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,map/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,about_uvm/visiting/?page=greencam.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,uvmtoday/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,universitycommunications.uvm.edu,vq/index.html,0,0,0,0,0,0,0,1,1,1,1,1,1
http,universitycommunications.uvm.edu,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.vermontcynic.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~vtconn/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~uvmemu/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~uvmtv/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~wruv/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~aaeo/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,giraffe.uvm.edu,~rgweb/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,reslife.uvm.edu,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~energy/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~uvmppd/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~cntrllrs/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~ofabweb/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~ugpdept/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~photo/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~catcard/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~plan/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~afsdept/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~uvmhr/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~training/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~sisi/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~purcard/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~arch/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~uvmppd/?page=services/surplus/default.html&amp;mm=blankmenu.html,2,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~ospuvm/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~oacm/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,studentlife/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~clascomp/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~dos/assist/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~juggle/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~uvmopt/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,debate.uvm.edu,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~service/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~catfs/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~alco/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,sparc/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~uvmwoc/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~outside/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~topcats/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~legal,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~rescue/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~hearts/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~boulder/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~skiclub/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,greening/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~uvmsga/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~rlweb/ira/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.emba.uvm.edu,~asem,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.emba.uvm.edu,~asce/,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.emba.uvm.edu,~asme/,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.emba.uvm.edu,~cssa/,0,0,0,0,2,0,0,1,1,1,1,1,1
http,www.uvm.edu,~geogclub/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~goodrich/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,pss.uvm.edu,hortclub/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~phibeta/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,universitycommunications.uvm.edu,fall99releases/webclimbthewalls.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvmgreeklife.com,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.agrinvt.org,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~fiji2,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~sigep/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~aphio/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~sigmaphi/home.htm,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~uvmaz/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,uvm.phideltatheta.org,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~tridelt/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~uvmivcf/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvmhillel.org,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~ohpr/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~helix/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~vlrs/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,pss.uvm.edu,dept/hort_farm/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~crvt/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,crs.uvm.edu,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~susagctr/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~uvmsbf/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.uvm.edu,~dmatthew/,0,0,0,0,0,0,0,1,1,1,1,1,1
http,orchard.uvm.edu,,0,0,0,0,0,0,0,1,1,1,1,1,1
http,blood.uvm.edu,,0,0,0,0,0,0,0,1,1,1,1,1,1
