long_url,having_@_symbol,redirection_//_symbol,prefix_suffix_seperation,sub_domains,having_ip_address,shortening_service,https_token,abnormal_url,web_traffic,domain_registration_length,age_of_domain,dns_record,malicious
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
2,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
2,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,1,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,1,0,0,0,1,1,1,1,1,1,1
0,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,1,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,1,2,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,1,2,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,1,1,1,2,1,1,1,0
0,0,0,0,0,0,1,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,1,2,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,2,1,1,1,0
0,0,0,0,2,0,0,1,1,1,1,1,1,0
2,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,2,1,1,1,0
2,0,0,0,0,0,0,1,1,2,1,1,1,0
2,0,0,0,0,0,0,1,1,2,1,1,1,0
2,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,2,1,1,1,0
0,0,0,0,2,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
2,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,1,1,1,1,0
0,0,0,0,2,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,2,0,0,1,1,1,1,1,1,0
0,0,0,0,2,0,0,1,1,1,1,1,1,0
0,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,1,2,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,1,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,1,1,1,1,0
0,0,0,0,2,0,0,1,1,1,1,1,1,0
0,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,1
0,0,0,0,2,0,0,1,1,1,1,1,1,0
0,0,0,0,2,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,2,0,0,1,1,1,1,1,1,0
0,0,0,0,2,0,0,1,1,1,1,1,1,0
0,0,0,0,2,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
1,0,0,0,0,0,0,1,1,2,1,1,1,1
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,1,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,1,0,0,0,1,1,1,1,1,1,0
0,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,1,2,0,0,1,1,0,1,1,1,0
0,0,0,1,2,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,1,2,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,1,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
2,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
2,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,1,2,0,0,1,1,0,1,1,1,0
0,0,0,1,2,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,1,2,0,0,1,1,0,1,1,1,0
0,0,0,1,2,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,1,2,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,1,1,1,1,0
0,0,0,0,2,0,0,1,1,1,1,1,1,0
0,0,0,0,2,0,0,1,1,1,1,1,1,0
0,0,0,1,2,0,0,1,1,0,1,1,1,0
0,0,0,0,1,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,2,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,1,2,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,1,2,0,0,1,1,0,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,1,0,0,1,1,2,1,1,1,0
0,0,0,0,2,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,1,2,0,0,1,1,0,1,1,1,1
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,2,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,1,0,0,0,1,1,2,1,1,1,0
2,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,2,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,2,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,2,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,1
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,1,0,1,1,1,2,1,1,1,0
2,0,0,0,1,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,2,1,0,1,1,1,1,1,1,0
0,1,0,0,0,0,0,1,1,0,1,1,1,1
0,0,0,0,2,1,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,2,1,0,1,1,1,1,1,1,0
0,0,0,0,2,1,0,1,1,1,1,1,1,0
0,0,0,0,2,1,0,1,1,1,1,1,1,0
0,0,0,0,0,0,1,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,1,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1,1,1,0
2,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,2,0,0,1,1,1,1,1,1,1
0,0,0,1,0,0,0,1,1,1,1,1,1,1
0,0,0,1,0,0,0,1,1,1,1,1,1,1
0,0,0,1,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,1,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1
1,0,0,1,1,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,1,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,2,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,1,0,0,0,1,1,1,1,1,1,1
0,0,0,1,0,0,0,1,1,1,1,1,1,1
2,0,0,0,0,0,1,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,0,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,1,1,1,0,1,1,1,0
0,0,0,0,0,0,1,1,1,0,1,1,1,0
0,0,0,0,0,0,1,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
1,0,0,0,0,0,1,1,1,1,1,1,1,0
0,0,0,0,0,0,1,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,2,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,1,0,0,0,1,1,1,1,1,1,1
0,0,0,1,0,0,0,1,1,1,1,1,1,1
0,0,0,1,2,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,1,0,0,0,1,1,1,1,1,1,1
0,0,0,1,0,0,0,1,1,1,1,1,1,1
0,0,0,1,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,1,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,1,2,0,0,1,1,2,1,1,1,0
0,0,0,1,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,1,1,1,2,1,1,1,1
2,0,0,0,0,0,0,1,1,1,1,1,1,0
2,1,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,1,0,0,0,1,1,1,1,1,1,1
2,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,2,1,1,1,0
2,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,1,0,0,0,1,1,1,1,1,1,1
0,0,0,1,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,1,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,1,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,1,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,1,1,1,0,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,0
